date,industry,daily_sentiment_score,tweet_count
2025-02-28,Energy,-0.014504114476343014,39
2025-02-28,Tech,-0.15837578833676305,39
2025-03-01,Agri,-0.06150931819604761,39
2025-03-01,Energy,-0.017159556934180177,39
2025-03-01,Tech,-0.025713846887437965,39
2025-03-02,Agri,0.15405924064226637,39
2025-03-02,Energy,0.10281356166188534,39
2025-03-02,Tech,-0.07605670605045863,39
2025-03-03,Agri,-0.1400177932272737,39
2025-03-03,Energy,-0.1847328749509194,39
2025-03-03,Tech,-0.11678209679965408,39
2025-03-04,Agri,-0.20029098202327364,38
2025-03-04,Energy,-0.22078833929621255,39
2025-03-04,Tech,-0.06163382546928451,39
2025-03-05,Agri,0.042877241324346796,39
2025-03-05,Energy,-0.16533246715194902,39
2025-03-05,Tech,0.060366927622220456,39
2025-03-06,Agri,-0.054631029136287874,39
2025-03-06,Energy,-0.16043029164370054,39
2025-03-06,Tech,-0.015373597757365465,39
2025-03-07,Agri,0.009550703617815773,39
2025-03-07,Energy,-0.14718376873777464,39
2025-03-07,Tech,-0.16409216459410694,39
2025-03-08,Agri,-0.0723895616351794,39
2025-03-08,Energy,-0.24491483056678987,39
2025-03-08,Tech,-0.07007210048584223,39
2025-03-09,Agri,-0.0756953466946307,39
2025-03-09,Energy,-0.09648729279931438,38
2025-03-09,Tech,-0.07628354143637879,39
2025-03-10,Agri,-0.0989975847112827,39
2025-03-10,Energy,-0.2007074608371999,39
2025-03-10,Tech,-0.203713420432252,39
2025-03-11,Agri,-0.044518555359294026,39
2025-03-11,Energy,-0.13033378795266914,39
2025-03-11,Tech,-0.051970044652429936,39
2025-03-12,Agri,-0.027955652859348517,39
2025-03-12,Energy,-0.2706621946432652,39
2025-03-12,Tech,-0.007177429667745651,39
2025-03-13,Agri,-0.0807641921326136,39
2025-03-13,Energy,-0.5431225741723258,38
2025-03-13,Tech,-0.11375701475219849,39
2025-03-14,Agri,0.08525769331325322,39
2025-03-14,Energy,0.00488267829402898,39
2025-03-14,Tech,0.08883893315513164,39
2025-03-15,Agri,0.031390976614485935,39
2025-03-15,Energy,-0.1350217170249193,39
2025-03-15,Tech,0.03712924283284406,39
2025-03-16,Agri,-0.18199176656512117,39
2025-03-16,Energy,-0.02901852584611148,39
2025-03-16,Tech,0.0267352259550721,39
2025-03-17,Agri,0.03540471306022925,39
2025-03-17,Energy,0.10502210123321185,39
2025-03-17,Tech,0.011848255514334386,39
2025-03-18,Agri,-0.027808628295763204,39
2025-03-18,Energy,-0.04379562973880615,39
2025-03-18,Tech,0.06566618662327525,39
2025-03-19,Agri,0.14125223026778072,39
2025-03-19,Energy,-0.02296115966657034,39
2025-03-19,Tech,0.024249145450691366,39
2025-03-20,Agri,0.011176754314547923,39
2025-03-20,Energy,-0.17129904778005606,39
2025-03-20,Tech,0.10478610060631464,39
2025-03-21,Agri,0.08141670075173561,39
2025-03-21,Energy,-0.06980323820159988,39
2025-03-21,Tech,0.12388181765205583,39
2025-03-22,Agri,-0.09786162396463063,39
2025-03-22,Energy,0.012108047289821552,39
2025-03-22,Tech,0.09912395269538345,39
2025-03-23,Agri,-0.0030078017272246313,39
2025-03-23,Energy,0.011531038162035809,39
2025-03-23,Tech,0.012059240566136737,39
2025-03-24,Agri,0.11392290539179857,39
2025-03-24,Energy,0.06249258667230605,38
2025-03-24,Tech,0.21909018565351376,39
2025-03-25,Agri,0.19457658743247006,39
2025-03-25,Energy,-0.21370267261488315,39
2025-03-25,Tech,0.059390567983381236,39
2025-03-26,Agri,0.041427438410046764,39
2025-03-26,Energy,0.018457708331063756,39
2025-03-26,Tech,-0.3615372811133663,39
2025-03-27,Agri,-0.05037606543359851,39
2025-03-27,Energy,-0.033333500465139373,39
